Precursor Neutral Formula,Area,Product Mz,Replicate
C13H23Cl5,274594656,390.99074,Cal_C_3_RB3_01_3350
C13H23Cl5,185918704,390.99074,Lard-B_RC3_01_3321
C13H23Cl5,181303184,390.99074,Lard-D_RC4_01_3322
C13H23Cl5,405941632,390.99074,pork-1_RB8_01_3318
C13H23Cl5,408965792,390.99074,pork-2_RC1_01_3319
C13H23Cl5,370370336,390.99074,pork-3_RC2_01_3320
C13H23Cl5,142719088,392.987859,Blank_procedure_RB7_01_3317
C13H23Cl5,313531584,392.987859,Cal_A_1_RA3_01_3342
C13H23Cl5,930451840,392.987859,Cal_A_2_RA4_01_3343
C13H23Cl5,1396993408,392.987859,Cal_A_3_RA5_01_3344
C13H23Cl5,635997440,392.987859,Cal_B_1_RA6_01_3345
C13H23Cl5,1088542720,392.987859,Cal_B_2_RA7_01_3346
C13H23Cl5,1639874304,392.987859,Cal_B_3_RA8_01_3347
C13H23Cl5,165512816,392.987859,Cal_C_1_RB1_01_3348
C13H23Cl5,169877264,392.987859,Cal_C_2_RB2_01_3349
C13H23Cl5,228024960,392.987859,Cal_C_3_RB3_01_3350
C13H23Cl5,149524384,392.987859,Lard-B_RC3_01_3321
C13H23Cl5,148165344,392.987859,Lard-D_RC4_01_3322
C13H23Cl5,325313632,392.987859,pork-1_RB8_01_3318
C13H23Cl5,331666528,392.987859,pork-2_RC1_01_3319
C13H23Cl5,300963040,392.987859,pork-3_RC2_01_3320
C13H22Cl6,216895888,424.951761,Blank_procedure_RB7_01_3317
C13H22Cl6,176124640,424.951761,Cal_A_1_RA3_01_3342
C13H22Cl6,526703008,424.951761,Cal_A_2_RA4_01_3343
C13H22Cl6,868770944,424.951761,Cal_A_3_RA5_01_3344
C13H22Cl6,777784704,424.951761,Cal_B_1_RA6_01_3345
C13H22Cl6,1717014784,424.951761,Cal_B_2_RA7_01_3346
C13H22Cl6,2428503040,424.951761,Cal_B_3_RA8_01_3347
C13H22Cl6,870883520,424.951761,Cal_C_1_RB1_01_3348
C13H22Cl6,1538522880,424.951761,Cal_C_2_RB2_01_3349
C13H22Cl6,1939528064,424.951761,Cal_C_3_RB3_01_3350
C13H22Cl6,315801504,424.951761,Lard-B_RC3_01_3321
C13H22Cl6,339491136,424.951761,Lard-D_RC4_01_3322
C13H22Cl6,414929152,424.951761,pork-1_RB8_01_3318
C13H22Cl6,393936832,424.951761,pork-2_RC1_01_3319
C13H22Cl6,419519840,424.951761,pork-3_RC2_01_3320
C13H22Cl6,208382240,426.948867,Blank_procedure_RB7_01_3317
C13H22Cl6,168520896,426.948867,Cal_A_1_RA3_01_3342
C13H22Cl6,503304960,426.948867,Cal_A_2_RA4_01_3343
C13H22Cl6,838487744,426.948867,Cal_A_3_RA5_01_3344
C13H22Cl6,743433408,426.948867,Cal_B_1_RA6_01_3345
C13H22Cl6,1652870528,426.948867,Cal_B_2_RA7_01_3346
C13H22Cl6,2353867776,426.948867,Cal_B_3_RA8_01_3347
C13H22Cl6,840200576,426.948867,Cal_C_1_RB1_01_3348
C13H22Cl6,1508876544,426.948867,Cal_C_2_RB2_01_3349
C13H22Cl6,1909614848,426.948867,Cal_C_3_RB3_01_3350
C13H22Cl6,306985248,426.948867,Lard-B_RC3_01_3321
C13H22Cl6,328272672,426.948867,Lard-D_RC4_01_3322
C13H22Cl6,400065920,426.948867,pork-1_RB8_01_3318
C13H22Cl6,380825664,426.948867,pork-2_RC1_01_3319
C13H22Cl6,409789760,426.948867,pork-3_RC2_01_3320
C13H22Cl6,103991168,428.945995,Blank_procedure_RB7_01_3317
C13H22Cl6,85877344,428.945995,Cal_A_1_RA3_01_3342
C13H22Cl6,259476064,428.945995,Cal_A_2_RA4_01_3343
C13H22Cl6,433396288,428.945995,Cal_A_3_RA5_01_3344
C13H22Cl6,387249920,428.945995,Cal_B_1_RA6_01_3345
C13H22Cl6,855729856,428.945995,Cal_B_2_RA7_01_3346
C13H22Cl6,1227645696,428.945995,Cal_B_3_RA8_01_3347
C13H22Cl6,427550656,428.945995,Cal_C_1_RB1_01_3348
C13H22Cl6,789283264,428.945995,Cal_C_2_RB2_01_3349
C13H22Cl6,1016023744,428.945995,Cal_C_3_RB3_01_3350
C13H22Cl6,160508752,428.945995,Lard-B_RC3_01_3321
C13H22Cl6,167630864,428.945995,Lard-D_RC4_01_3322
C13H22Cl6,206707696,428.945995,pork-1_RB8_01_3318
C13H22Cl6,198113024,428.945995,pork-2_RC1_01_3319
C13H22Cl6,215970144,428.945995,pork-3_RC2_01_3320
C13H21Cl7,188615552,458.912783,Blank_procedure_RB7_01_3317
C13H21Cl7,34623120,458.912783,Cal_A_1_RA3_01_3342
C13H21Cl7,96942992,458.912783,Cal_A_2_RA4_01_3343
C13H21Cl7,153036416,458.912783,Cal_A_3_RA5_01_3344
C13H21Cl7,241682944,458.912783,Cal_B_1_RA6_01_3345
C13H21Cl7,583002304,458.912783,Cal_B_2_RA7_01_3346
C13H21Cl7,801134912,458.912783,Cal_B_3_RA8_01_3347
C13H21Cl7,1729397888,458.912783,Cal_C_1_RB1_01_3348
C13H21Cl7,3450196992,458.912783,Cal_C_2_RB2_01_3349
C13H21Cl7,4567483392,458.912783,Cal_C_3_RB3_01_3350
C13H21Cl7,339325376,458.912783,Lard-B_RC3_01_3321
C13H21Cl7,367489664,458.912783,Lard-D_RC4_01_3322
C13H21Cl7,265537888,458.912783,pork-1_RB8_01_3318
C13H21Cl7,233939984,458.912783,pork-2_RC1_01_3319
C13H21Cl7,317159872,458.912783,pork-3_RC2_01_3320
C13H21Cl7,212784208,460.909881,Blank_procedure_RB7_01_3317
C13H21Cl7,39604056,460.909881,Cal_A_1_RA3_01_3342
C13H21Cl7,110989640,460.909881,Cal_A_2_RA4_01_3343
C13H21Cl7,179458176,460.909881,Cal_A_3_RA5_01_3344
C13H21Cl7,268767008,460.909881,Cal_B_1_RA6_01_3345
C13H21Cl7,675923520,460.909881,Cal_B_2_RA7_01_3346
C13H21Cl7,950146560,460.909881,Cal_B_3_RA8_01_3347
C13H21Cl7,1965738112,460.909881,Cal_C_1_RB1_01_3348
C13H21Cl7,3994673920,460.909881,Cal_C_2_RB2_01_3349
C13H21Cl7,5311698944,460.909881,Cal_C_3_RB3_01_3350
C13H21Cl7,384127232,460.909881,Lard-B_RC3_01_3321
C13H21Cl7,420649024,460.909881,Lard-D_RC4_01_3322
C13H21Cl7,303334272,460.909881,pork-1_RB8_01_3318
C13H21Cl7,268107360,460.909881,pork-2_RC1_01_3319
C13H21Cl7,362269600,460.909881,pork-3_RC2_01_3320
C13H21Cl7,131037456,462.906993,Blank_procedure_RB7_01_3317
C13H21Cl7,22526132,462.906993,Cal_A_1_RA3_01_3342
C13H21Cl7,69264960,462.906993,Cal_A_2_RA4_01_3343
C13H21Cl7,113278552,462.906993,Cal_A_3_RA5_01_3344
C13H21Cl7,168239008,462.906993,Cal_B_1_RA6_01_3345
C13H21Cl7,426627712,462.906993,Cal_B_2_RA7_01_3346
C13H21Cl7,605027456,462.906993,Cal_B_3_RA8_01_3347
C13H21Cl7,1242523008,462.906993,Cal_C_1_RB1_01_3348
C13H21Cl7,2557591296,462.906993,Cal_C_2_RB2_01_3349
C13H21Cl7,3422282240,462.906993,Cal_C_3_RB3_01_3350
C13H21Cl7,242679168,462.906993,Lard-B_RC3_01_3321
C13H21Cl7,264078016,462.906993,Lard-D_RC4_01_3322
C13H21Cl7,189727888,462.906993,pork-1_RB8_01_3318
C13H21Cl7,168707344,462.906993,pork-2_RC1_01_3319
C13H21Cl7,230509168,462.906993,pork-3_RC2_01_3320
C13H20Cl8,108356832,492.873806,Blank_procedure_RB7_01_3317
C13H20Cl8,259648,492.873806,Cal_A_1_RA3_01_3342
C13H20Cl8,14560488,492.873806,Cal_A_2_RA4_01_3343
C13H20Cl8,27350134,492.873806,Cal_A_3_RA5_01_3344
C13H20Cl8,30519672,492.873806,Cal_B_1_RA6_01_3345
C13H20Cl8,82944256,492.873806,Cal_B_2_RA7_01_3346
C13H20Cl8,113485640,492.873806,Cal_B_3_RA8_01_3347
C13H20Cl8,1496772992,492.873806,Cal_C_1_RB1_01_3348
C13H20Cl8,3373277184,492.873806,Cal_C_2_RB2_01_3349
C13H20Cl8,4548923904,492.873806,Cal_C_3_RB3_01_3350
C13H20Cl8,185705360,492.873806,Lard-B_RC3_01_3321
C13H20Cl8,206258000,492.873806,Lard-D_RC4_01_3322
C13H20Cl8,125588560,492.873806,pork-1_RB8_01_3318
C13H20Cl8,96124720,492.873806,pork-2_RC1_01_3319
C13H20Cl8,160649824,492.873806,pork-3_RC2_01_3320
C13H20Cl8,142752800,494.870897,Blank_procedure_RB7_01_3317
C13H20Cl8,2254729,494.870897,Cal_A_1_RA3_01_3342
C13H20Cl8,19470144,494.870897,Cal_A_2_RA4_01_3343
C13H20Cl8,35154284,494.870897,Cal_A_3_RA5_01_3344
C13H20Cl8,39877340,494.870897,Cal_B_1_RA6_01_3345
C13H20Cl8,103784216,494.870897,Cal_B_2_RA7_01_3346
C13H20Cl8,140443600,494.870897,Cal_B_3_RA8_01_3347
C13H20Cl8,1950714624,494.870897,Cal_C_1_RB1_01_3348
C13H20Cl8,4344253952,494.870897,Cal_C_2_RB2_01_3349
C13H20Cl8,5857228288,494.870897,Cal_C_3_RB3_01_3350
C13H20Cl8,237585920,494.870897,Lard-B_RC3_01_3321
C13H20Cl8,267867632,494.870897,Lard-D_RC4_01_3322
C13H20Cl8,163686912,494.870897,pork-1_RB8_01_3318
C13H20Cl8,122912864,494.870897,pork-2_RC1_01_3319
C13H20Cl8,205527152,494.870897,pork-3_RC2_01_3320
C13H20Cl8,103491416,496.868,Blank_procedure_RB7_01_3317
C13H20Cl8,348288,496.868,Cal_A_1_RA3_01_3342
C13H20Cl8,14512146,496.868,Cal_A_2_RA4_01_3343
C13H20Cl8,25864964,496.868,Cal_A_3_RA5_01_3344
C13H20Cl8,28660878,496.868,Cal_B_1_RA6_01_3345
C13H20Cl8,77378616,496.868,Cal_B_2_RA7_01_3346
C13H20Cl8,102924688,496.868,Cal_B_3_RA8_01_3347
C13H20Cl8,1463038336,496.868,Cal_C_1_RB1_01_3348
C13H20Cl8,3266263808,496.868,Cal_C_2_RB2_01_3349
C13H20Cl8,4400358912,496.868,Cal_C_3_RB3_01_3350
C13H20Cl8,175144512,496.868,Lard-B_RC3_01_3321
C13H20Cl8,197905776,496.868,Lard-D_RC4_01_3322
C13H20Cl8,120119408,496.868,pork-1_RB8_01_3318
C13H20Cl8,90886528,496.868,pork-2_RC1_01_3319
C13H20Cl8,152746512,496.868,pork-3_RC2_01_3320
C13H19Cl9,38768632,526.834831,Blank_procedure_RB7_01_3317
C13H19Cl9,0,526.834831,Cal_A_1_RA3_01_3342
C13H19Cl9,6304530,526.834831,Cal_A_2_RA4_01_3343
C13H19Cl9,16004322,526.834831,Cal_A_3_RA5_01_3344
C13H19Cl9,0,526.834831,Cal_B_1_RA6_01_3345
C13H19Cl9,10399464,526.834831,Cal_B_2_RA7_01_3346
C13H19Cl9,16197964,526.834831,Cal_B_3_RA8_01_3347
C13H19Cl9,551889216,526.834831,Cal_C_1_RB1_01_3348
C13H19Cl9,1369008128,526.834831,Cal_C_2_RB2_01_3349
C13H19Cl9,1891960064,526.834831,Cal_C_3_RB3_01_3350
C13H19Cl9,51734340,526.834831,Lard-B_RC3_01_3321
C13H19Cl9,63986660,526.834831,Lard-D_RC4_01_3322
C13H19Cl9,38739472,526.834831,pork-1_RB8_01_3318
C13H19Cl9,24842384,526.834831,pork-2_RC1_01_3319
C13H19Cl9,47946664,526.834831,pork-3_RC2_01_3320
C13H19Cl9,58642216,528.831917,Blank_procedure_RB7_01_3317
C13H19Cl9,84038,528.831917,Cal_A_1_RA3_01_3342
C13H19Cl9,12389225,528.831917,Cal_A_2_RA4_01_3343
C13H19Cl9,26530238,528.831917,Cal_A_3_RA5_01_3344
C13H19Cl9,637304,528.831917,Cal_B_1_RA6_01_3345
C13H19Cl9,18654296,528.831917,Cal_B_2_RA7_01_3346
C13H19Cl9,25388556,528.831917,Cal_B_3_RA8_01_3347
C13H19Cl9,814073024,528.831917,Cal_C_1_RB1_01_3348
C13H19Cl9,2035890176,528.831917,Cal_C_2_RB2_01_3349
C13H19Cl9,2830436096,528.831917,Cal_C_3_RB3_01_3350
C13H19Cl9,76435416,528.831917,Lard-B_RC3_01_3321
C13H19Cl9,94799256,528.831917,Lard-D_RC4_01_3322
C13H19Cl9,57081160,528.831917,pork-1_RB8_01_3318
C13H19Cl9,38839708,528.831917,pork-2_RC1_01_3319
C13H19Cl9,70869696,528.831917,pork-3_RC2_01_3320
C13H19Cl9,49598976,530.829011,Blank_procedure_RB7_01_3317
C13H19Cl9,0,530.829011,Cal_A_1_RA3_01_3342
C13H19Cl9,8630295,530.829011,Cal_A_2_RA4_01_3343
C13H19Cl9,19895176,530.829011,Cal_A_3_RA5_01_3344
C13H19Cl9,98816,530.829011,Cal_B_1_RA6_01_3345
C13H19Cl9,14276894,530.829011,Cal_B_2_RA7_01_3346
C13H19Cl9,19518020,530.829011,Cal_B_3_RA8_01_3347
C13H19Cl9,697467712,530.829011,Cal_C_1_RB1_01_3348
C13H19Cl9,1684053376,530.829011,Cal_C_2_RB2_01_3349
C13H19Cl9,2318437120,530.829011,Cal_C_3_RB3_01_3350
C13H19Cl9,61918760,530.829011,Lard-B_RC3_01_3321
C13H19Cl9,78236960,530.829011,Lard-D_RC4_01_3322
C13H19Cl9,47955876,530.829011,pork-1_RB8_01_3318
C13H19Cl9,30826082,530.829011,pork-2_RC1_01_3319
C13H19Cl9,59446124,530.829011,pork-3_RC2_01_3320
C13H18Cl10,1118063,560.795856,Blank_procedure_RB7_01_3317
C13H18Cl10,#N/A,560.795856,Cal_A_1_RA3_01_3342
C13H18Cl10,0,560.795856,Cal_A_2_RA4_01_3343
C13H18Cl10,1819110,560.795856,Cal_A_3_RA5_01_3344
C13H18Cl10,#N/A,560.795856,Cal_B_1_RA6_01_3345
C13H18Cl10,96688,560.795856,Cal_B_2_RA7_01_3346
C13H18Cl10,1774519,560.795856,Cal_B_3_RA8_01_3347
C13H18Cl10,117723880,560.795856,Cal_C_1_RB1_01_3348
C13H18Cl10,280889696,560.795856,Cal_C_2_RB2_01_3349
C13H18Cl10,393376192,560.795856,Cal_C_3_RB3_01_3350
C13H18Cl10,10157293,560.795856,Lard-B_RC3_01_3321
C13H18Cl10,12362526,560.795856,Lard-D_RC4_01_3322
C13H18Cl10,835481,560.795856,pork-1_RB8_01_3318
C13H18Cl10,299335,560.795856,pork-2_RC1_01_3319
C13H18Cl10,2868823,560.795856,pork-3_RC2_01_3320
C13H18Cl10,3971644,562.792938,Blank_procedure_RB7_01_3317
C13H18Cl10,#N/A,562.792938,Cal_A_1_RA3_01_3342
C13H18Cl10,386857,562.792938,Cal_A_2_RA4_01_3343
C13H18Cl10,6417540,562.792938,Cal_A_3_RA5_01_3344
C13H18Cl10,#N/A,562.792938,Cal_B_1_RA6_01_3345
C13H18Cl10,399425,562.792938,Cal_B_2_RA7_01_3346
C13H18Cl10,7782574,562.792938,Cal_B_3_RA8_01_3347
C13H18Cl10,189510464,562.792938,Cal_C_1_RB1_01_3348
C13H18Cl10,459362592,562.792938,Cal_C_2_RB2_01_3349
C13H18Cl10,653400384,562.792938,Cal_C_3_RB3_01_3350
C13H18Cl10,19586036,562.792938,Lard-B_RC3_01_3321
C13H18Cl10,22888504,562.792938,Lard-D_RC4_01_3322
C13H18Cl10,3912704,562.792938,pork-1_RB8_01_3318
C13H18Cl10,890692,562.792938,pork-2_RC1_01_3319
C13H18Cl10,7696809,562.792938,pork-3_RC2_01_3320
C13H18Cl10,3149056,564.790027,Blank_procedure_RB7_01_3317
C13H18Cl10,#N/A,564.790027,Cal_A_1_RA3_01_3342
C13H18Cl10,83891,564.790027,Cal_A_2_RA4_01_3343
C13H18Cl10,5512945,564.790027,Cal_A_3_RA5_01_3344
C13H18Cl10,#N/A,564.790027,Cal_B_1_RA6_01_3345
C13H18Cl10,405546,564.790027,Cal_B_2_RA7_01_3346
C13H18Cl10,5598509,564.790027,Cal_B_3_RA8_01_3347
C13H18Cl10,182235056,564.790027,Cal_C_1_RB1_01_3348
C13H18Cl10,439693888,564.790027,Cal_C_2_RB2_01_3349
C13H18Cl10,620961728,564.790027,Cal_C_3_RB3_01_3350
C13H18Cl10,16597793,564.790027,Lard-B_RC3_01_3321
C13H18Cl10,21232906,564.790027,Lard-D_RC4_01_3322
C13H18Cl10,2349258,564.790027,pork-1_RB8_01_3318
C13H18Cl10,1796682,564.790027,pork-2_RC1_01_3319
C13H18Cl10,7292809,564.790027,pork-3_RC2_01_3320
C13H18Cl10,792251,566.787125,Blank_procedure_RB7_01_3317
C13H18Cl10,#N/A,566.787125,Cal_A_1_RA3_01_3342
C13H18Cl10,0,566.787125,Cal_A_2_RA4_01_3343
C13H18Cl10,1402671,566.787125,Cal_A_3_RA5_01_3344
C13H18Cl10,#N/A,566.787125,Cal_B_1_RA6_01_3345
C13H18Cl10,79765,566.787125,Cal_B_2_RA7_01_3346
C13H18Cl10,1406979,566.787125,Cal_B_3_RA8_01_3347
C13H18Cl10,114040800,566.787125,Cal_C_1_RB1_01_3348
C13H18Cl10,269526336,566.787125,Cal_C_2_RB2_01_3349
C13H18Cl10,377899264,566.787125,Cal_C_3_RB3_01_3350
C13H18Cl10,7548204,566.787125,Lard-B_RC3_01_3321
C13H18Cl10,10287790,566.787125,Lard-D_RC4_01_3322
C13H18Cl10,831582,566.787125,pork-1_RB8_01_3318
C13H18Cl10,0,566.787125,pork-2_RC1_01_3319
C13H18Cl10,3133553,566.787125,pork-3_RC2_01_3320
C13H17Cl11,#N/A,594.756881,Blank_procedure_RB7_01_3317
C13H17Cl11,#N/A,594.756881,Cal_A_1_RA3_01_3342
C13H17Cl11,#N/A,594.756881,Cal_A_2_RA4_01_3343
C13H17Cl11,0,594.756881,Cal_A_3_RA5_01_3344
C13H17Cl11,#N/A,594.756881,Cal_B_1_RA6_01_3345
C13H17Cl11,#N/A,594.756881,Cal_B_2_RA7_01_3346
C13H17Cl11,0,594.756881,Cal_B_3_RA8_01_3347
C13H17Cl11,15094940,594.756881,Cal_C_1_RB1_01_3348
C13H17Cl11,40380552,594.756881,Cal_C_2_RB2_01_3349
C13H17Cl11,58965572,594.756881,Cal_C_3_RB3_01_3350
C13H17Cl11,448442,594.756881,Lard-B_RC3_01_3321
C13H17Cl11,306612,594.756881,Lard-D_RC4_01_3322
C13H17Cl11,#N/A,594.756881,pork-1_RB8_01_3318
C13H17Cl11,#N/A,594.756881,pork-2_RC1_01_3319
C13H17Cl11,#N/A,594.756881,pork-3_RC2_01_3320
C13H17Cl11,#N/A,596.75396,Blank_procedure_RB7_01_3317
C13H17Cl11,#N/A,596.75396,Cal_A_1_RA3_01_3342
C13H17Cl11,#N/A,596.75396,Cal_A_2_RA4_01_3343
C13H17Cl11,85136,596.75396,Cal_A_3_RA5_01_3344
C13H17Cl11,#N/A,596.75396,Cal_B_1_RA6_01_3345
C13H17Cl11,#N/A,596.75396,Cal_B_2_RA7_01_3346
C13H17Cl11,84594,596.75396,Cal_B_3_RA8_01_3347
C13H17Cl11,29263290,596.75396,Cal_C_1_RB1_01_3348
C13H17Cl11,75863560,596.75396,Cal_C_2_RB2_01_3349
C13H17Cl11,112255920,596.75396,Cal_C_3_RB3_01_3350
C13H17Cl11,4359494,596.75396,Lard-B_RC3_01_3321
C13H17Cl11,2841529,596.75396,Lard-D_RC4_01_3322
C13H17Cl11,#N/A,596.75396,pork-1_RB8_01_3318
C13H17Cl11,#N/A,596.75396,pork-2_RC1_01_3319
C13H17Cl11,#N/A,596.75396,pork-3_RC2_01_3320
C13H17Cl11,#N/A,598.751044,Blank_procedure_RB7_01_3317
C13H17Cl11,#N/A,598.751044,Cal_A_1_RA3_01_3342
C13H17Cl11,#N/A,598.751044,Cal_A_2_RA4_01_3343
C13H17Cl11,0,598.751044,Cal_A_3_RA5_01_3344
C13H17Cl11,#N/A,598.751044,Cal_B_1_RA6_01_3345
C13H17Cl11,#N/A,598.751044,Cal_B_2_RA7_01_3346
C13H17Cl11,0,598.751044,Cal_B_3_RA8_01_3347
C13H17Cl11,31718064,598.751044,Cal_C_1_RB1_01_3348
C13H17Cl11,79320712,598.751044,Cal_C_2_RB2_01_3349
C13H17Cl11,113376752,598.751044,Cal_C_3_RB3_01_3350
C13H17Cl11,4791317,598.751044,Lard-B_RC3_01_3321
C13H17Cl11,1661578,598.751044,Lard-D_RC4_01_3322
C13H17Cl11,#N/A,598.751044,pork-1_RB8_01_3318
C13H17Cl11,#N/A,598.751044,pork-2_RC1_01_3319
C13H17Cl11,#N/A,598.751044,pork-3_RC2_01_3320
C13H17Cl11,#N/A,600.748136,Blank_procedure_RB7_01_3317
C13H17Cl11,#N/A,600.748136,Cal_A_1_RA3_01_3342
C13H17Cl11,#N/A,600.748136,Cal_A_2_RA4_01_3343
C13H17Cl11,0,600.748136,Cal_A_3_RA5_01_3344
C13H17Cl11,#N/A,600.748136,Cal_B_1_RA6_01_3345
C13H17Cl11,#N/A,600.748136,Cal_B_2_RA7_01_3346
C13H17Cl11,0,600.748136,Cal_B_3_RA8_01_3347
C13H17Cl11,21120148,600.748136,Cal_C_1_RB1_01_3348
C13H17Cl11,56771840,600.748136,Cal_C_2_RB2_01_3349
C13H17Cl11,85259264,600.748136,Cal_C_3_RB3_01_3350
C13H17Cl11,807790,600.748136,Lard-B_RC3_01_3321
C13H17Cl11,985335,600.748136,Lard-D_RC4_01_3322
C13H17Cl11,#N/A,600.748136,pork-1_RB8_01_3318
C13H17Cl11,#N/A,600.748136,pork-2_RC1_01_3319
C13H17Cl11,#N/A,600.748136,pork-3_RC2_01_3320
C13H16Cl12,#N/A,630.714983,Blank_procedure_RB7_01_3317
C13H16Cl12,0,630.714983,Cal_A_1_RA3_01_3342
C13H16Cl12,#N/A,630.714983,Cal_A_2_RA4_01_3343
C13H16Cl12,#N/A,630.714983,Cal_A_3_RA5_01_3344
C13H16Cl12,#N/A,630.714983,Cal_B_1_RA6_01_3345
C13H16Cl12,#N/A,630.714983,Cal_B_2_RA7_01_3346
C13H16Cl12,#N/A,630.714983,Cal_B_3_RA8_01_3347
C13H16Cl12,783499,630.714983,Cal_C_1_RB1_01_3348
C13H16Cl12,15185121,630.714983,Cal_C_2_RB2_01_3349
C13H16Cl12,30359532,630.714983,Cal_C_3_RB3_01_3350
C13H16Cl12,0,630.714983,Lard-B_RC3_01_3321
C13H16Cl12,0,630.714983,Lard-D_RC4_01_3322
C13H16Cl12,0,630.714983,pork-1_RB8_01_3318
C13H16Cl12,#N/A,630.714983,pork-2_RC1_01_3319
C13H16Cl12,#N/A,630.714983,pork-3_RC2_01_3320
C13H16Cl12,#N/A,632.712064,Blank_procedure_RB7_01_3317
C13H16Cl12,0,632.712064,Cal_A_1_RA3_01_3342
C13H16Cl12,#N/A,632.712064,Cal_A_2_RA4_01_3343
C13H16Cl12,#N/A,632.712064,Cal_A_3_RA5_01_3344
C13H16Cl12,#N/A,632.712064,Cal_B_1_RA6_01_3345
C13H16Cl12,#N/A,632.712064,Cal_B_2_RA7_01_3346
C13H16Cl12,#N/A,632.712064,Cal_B_3_RA8_01_3347
C13H16Cl12,1408733,632.712064,Cal_C_1_RB1_01_3348
C13H16Cl12,18989052,632.712064,Cal_C_2_RB2_01_3349
C13H16Cl12,36008492,632.712064,Cal_C_3_RB3_01_3350
C13H16Cl12,0,632.712064,Lard-B_RC3_01_3321
C13H16Cl12,0,632.712064,Lard-D_RC4_01_3322
C13H16Cl12,93483,632.712064,pork-1_RB8_01_3318
C13H16Cl12,#N/A,632.712064,pork-2_RC1_01_3319
C13H16Cl12,#N/A,632.712064,pork-3_RC2_01_3320
C13H16Cl12,#N/A,634.709151,Blank_procedure_RB7_01_3317
C13H16Cl12,92538,634.709151,Cal_A_1_RA3_01_3342
C13H16Cl12,#N/A,634.709151,Cal_A_2_RA4_01_3343
C13H16Cl12,#N/A,634.709151,Cal_A_3_RA5_01_3344
C13H16Cl12,#N/A,634.709151,Cal_B_1_RA6_01_3345
C13H16Cl12,#N/A,634.709151,Cal_B_2_RA7_01_3346
C13H16Cl12,#N/A,634.709151,Cal_B_3_RA8_01_3347
C13H16Cl12,190387,634.709151,Cal_C_1_RB1_01_3348
C13H16Cl12,14747369,634.709151,Cal_C_2_RB2_01_3349
C13H16Cl12,27677810,634.709151,Cal_C_3_RB3_01_3350
C13H16Cl12,85708,634.709151,Lard-B_RC3_01_3321
C13H16Cl12,81667,634.709151,Lard-D_RC4_01_3322
C13H16Cl12,0,634.709151,pork-1_RB8_01_3318
C13H16Cl12,#N/A,634.709151,pork-2_RC1_01_3319
C13H16Cl12,#N/A,634.709151,pork-3_RC2_01_3320
C14H26Cl4,121694072,369.048263,Blank_procedure_RB7_01_3317
C14H26Cl4,274788384,369.048263,Cal_A_1_RA3_01_3342
C14H26Cl4,429393184,369.048263,Cal_A_2_RA4_01_3343
C14H26Cl4,506787552,369.048263,Cal_A_3_RA5_01_3344
C14H26Cl4,85929976,369.048263,Cal_B_1_RA6_01_3345
C14H26Cl4,73216120,369.048263,Cal_B_2_RA7_01_3346
C14H26Cl4,112432096,369.048263,Cal_B_3_RA8_01_3347
C14H26Cl4,96619064,369.048263,Cal_C_1_RB1_01_3348
C14H26Cl4,94183248,369.048263,Cal_C_2_RB2_01_3349
C14H26Cl4,110442632,369.048263,Cal_C_3_RB3_01_3350
C14H26Cl4,147128336,369.048263,Lard-B_RC3_01_3321
C14H26Cl4,143108496,369.048263,Lard-D_RC4_01_3322
C14H26Cl4,261293664,369.048263,pork-1_RB8_01_3318
C14H26Cl4,225201376,369.048263,pork-2_RC1_01_3319
C14H26Cl4,300872736,369.048263,pork-3_RC2_01_3320
C14H26Cl4,213819984,371.045383,Blank_procedure_RB7_01_3317
C14H26Cl4,472993440,371.045383,Cal_A_1_RA3_01_3342
C14H26Cl4,758131456,371.045383,Cal_A_2_RA4_01_3343
C14H26Cl4,928408000,371.045383,Cal_A_3_RA5_01_3344
C14H26Cl4,158245968,371.045383,Cal_B_1_RA6_01_3345
C14H26Cl4,120358760,371.045383,Cal_B_2_RA7_01_3346
C14H26Cl4,183250224,371.045383,Cal_B_3_RA8_01_3347
C14H26Cl4,175584656,371.045383,Cal_C_1_RB1_01_3348
C14H26Cl4,179346032,371.045383,Cal_C_2_RB2_01_3349
C14H26Cl4,223297456,371.045383,Cal_C_3_RB3_01_3350
C14H26Cl4,256253200,371.045383,Lard-B_RC3_01_3321
C14H26Cl4,258943984,371.045383,Lard-D_RC4_01_3322
C14H26Cl4,440563776,371.045383,pork-1_RB8_01_3318
C14H26Cl4,403454624,371.045383,pork-2_RC1_01_3319
C14H26Cl4,529729888,371.045383,pork-3_RC2_01_3320
C14H26Cl4,132401640,373.042536,Blank_procedure_RB7_01_3317
C14H26Cl4,295795296,373.042536,Cal_A_1_RA3_01_3342
C14H26Cl4,486265920,373.042536,Cal_A_2_RA4_01_3343
C14H26Cl4,609898112,373.042536,Cal_A_3_RA5_01_3344
C14H26Cl4,86502712,373.042536,Cal_B_1_RA6_01_3345
C14H26Cl4,65730032,373.042536,Cal_B_2_RA7_01_3346
C14H26Cl4,106407352,373.042536,Cal_B_3_RA8_01_3347
C14H26Cl4,103410520,373.042536,Cal_C_1_RB1_01_3348
C14H26Cl4,102946288,373.042536,Cal_C_2_RB2_01_3349
C14H26Cl4,130544784,373.042536,Cal_C_3_RB3_01_3350
C14H26Cl4,162497104,373.042536,Lard-B_RC3_01_3321
C14H26Cl4,160042544,373.042536,Lard-D_RC4_01_3322
